numero_agencia;numero_conta_corrente;numero_digito_verificador;valor_pago_boleto_cobranca;year;month;day;type;codigo_identificacao_cliente;codigo_segmento;codigo_tipo_pessoa;numero_cadastro_nacional_pessoa_juridica
5747;27969;2;10;2022;5;18;BONUS_COBRANCA;;;;
5748;27970;3;10;2022;5;18;BONUS_COBRANCA;;;;
5749;27971;4;10;2022;5;18;BONUS_COBRANCA;;;;
5750;27972;3;10;2022;5;18;BONUS_COBRANCA;;;;
5751;27973;7;10;2022;5;18;BONUS_COBRANCA;;;;
5752;27974;6;10;2022;5;18;BONUS_COBRANCA;;;;
5753;27975;0;10;2022;5;18;BONUS_COBRANCA;;;;
5754;27976;4;10;2022;5;18;BONUS_COBRANCA;;;;
5755;27977;0;10;2022;5;18;BONUS_COBRANCA;;;;
5756;27978;7;10;2022;5;18;BONUS_COBRANCA;;;;
5757;27979;5;10;2022;5;18;BONUS_COBRANCA;;;;
5758;27980;4;10;2022;5;18;BONUS_COBRANCA;;;;
5759;27981;9;10;2022;5;18;BONUS_COBRANCA;;;;
5760;27982;6;10;2022;5;18;BONUS_COBRANCA;;;;
5761;27983;4;10;2022;5;18;BONUS_COBRANCA;;;;
5762;27984;8;10;2022;5;18;BONUS_COBRANCA;;;;
5763;27985;6;10;2022;5;18;BONUS_COBRANCA;;;;
5764;27986;7;10;2022;5;18;BONUS_COBRANCA;;;;
5765;27987;2;10;2022;5;18;BONUS_COBRANCA;;;;
5766;27988;0;10;2022;5;18;BONUS_COBRANCA;;;;
5767;27989;5;10;2022;5;18;BONUS_COBRANCA;;;;
5768;27990;1;10;2022;5;18;BONUS_COBRANCA;;;;
5769;27991;2;10;2022;5;18;BONUS_COBRANCA;;;;
5770;27992;1;10;2022;5;18;BONUS_COBRANCA;;;;
5771;27993;9;10;2022;5;18;BONUS_COBRANCA;;;;
5772;27994;2;10;2022;5;18;BONUS_COBRANCA;;;;
5773;27995;2;10;2022;5;18;BONUS_COBRANCA;;;;
5774;27996;0;10;2022;5;18;BONUS_COBRANCA;;;;
5775;27997;6;10;2022;5;18;BONUS_COBRANCA;;;;
5776;27998;0;10;2022;5;18;BONUS_COBRANCA;;;;
5777;27999;2;10;2022;5;18;BONUS_COBRANCA;;;;
5778;28000;6;10;2022;5;18;BONUS_COBRANCA;;;;
5779;28001;5;10;2022;5;18;BONUS_COBRANCA;;;;
5780;28002;2;10;2022;5;18;BONUS_COBRANCA;;;;
5781;28003;4;10;2022;5;18;BONUS_COBRANCA;;;;
5782;28004;6;10;2022;5;18;BONUS_COBRANCA;;;;
5783;28005;7;10;2022;5;18;BONUS_COBRANCA;;;;
5784;28006;9;10;2022;5;18;BONUS_COBRANCA;;;;
5785;28007;8;10;2022;5;18;BONUS_COBRANCA;;;;
5786;28008;5;10;2022;5;18;BONUS_COBRANCA;;;;
5787;28009;1;10;2022;5;18;BONUS_COBRANCA;;;;
5788;28010;9;10;2022;5;18;BONUS_COBRANCA;;;;
5789;28011;4;10;2022;5;18;BONUS_COBRANCA;;;;
5790;28012;7;10;2022;5;18;BONUS_COBRANCA;;;;
5791;28013;0;10;2022;5;18;BONUS_COBRANCA;;;;
5792;28014;9;10;2022;5;18;BONUS_COBRANCA;;;;
5793;28015;2;10;2022;5;18;BONUS_COBRANCA;;;;
5794;28016;8;10;2022;5;18;BONUS_COBRANCA;;;;
5795;28017;8;10;2022;5;18;BONUS_COBRANCA;;;;
5796;28018;1;10;2022;5;18;BONUS_COBRANCA;;;;
5797;28019;6;10;2022;5;18;BONUS_COBRANCA;;;;
5798;28020;5;10;2022;5;18;BONUS_COBRANCA;;;;
5799;28021;6;10;2022;5;18;BONUS_COBRANCA;;;;
5800;28022;7;10;2022;5;18;BONUS_COBRANCA;;;;
5801;28023;8;10;2022;5;18;BONUS_COBRANCA;;;;
5802;28024;8;10;2022;5;18;BONUS_COBRANCA;;;;
5803;28025;0;10;2022;5;18;BONUS_COBRANCA;;;;
5804;28026;0;10;2022;5;18;BONUS_COBRANCA;;;;
5805;28027;4;10;2022;5;18;BONUS_COBRANCA;;;;
5806;28028;7;10;2022;5;18;BONUS_COBRANCA;;;;
5807;28029;3;10;2022;5;18;BONUS_COBRANCA;;;;
5808;28030;6;10;2022;5;18;BONUS_COBRANCA;;;;
5809;28031;9;10;2022;5;18;BONUS_COBRANCA;;;;
5810;28032;5;10;2022;5;18;BONUS_COBRANCA;;;;
5811;28033;8;10;2022;5;18;BONUS_COBRANCA;;;;
5812;28034;6;10;2022;5;18;BONUS_COBRANCA;;;;
5813;28035;5;10;2022;5;18;BONUS_COBRANCA;;;;
5814;28036;5;10;2022;5;18;BONUS_COBRANCA;;;;
5815;28037;3;10;2022;5;18;BONUS_COBRANCA;;;;
5816;28038;5;10;2022;5;18;BONUS_COBRANCA;;;;
5817;28039;6;10;2022;5;18;BONUS_COBRANCA;;;;
5818;28040;4;10;2022;5;18;BONUS_COBRANCA;;;;
5819;28041;9;10;2022;5;18;BONUS_COBRANCA;;;;
5820;28042;9;10;2022;5;18;BONUS_COBRANCA;;;;
5821;28043;9;10;2022;5;18;BONUS_COBRANCA;;;;
5822;28044;6;10;2022;5;18;BONUS_COBRANCA;;;;
5823;28045;8;10;2022;5;18;BONUS_COBRANCA;;;;
5824;28046;4;10;2022;5;18;BONUS_COBRANCA;;;;
5825;28047;7;10;2022;5;18;BONUS_COBRANCA;;;;
5826;28048;1;10;2022;5;18;BONUS_COBRANCA;;;;
5827;28049;3;10;2022;5;18;BONUS_COBRANCA;;;;
5828;28050;4;10;2022;5;18;BONUS_COBRANCA;;;;
5829;28051;9;10;2022;5;18;BONUS_COBRANCA;;;;
5830;28052;4;10;2022;5;18;BONUS_COBRANCA;;;;
5831;28053;0;10;2022;5;18;BONUS_COBRANCA;;;;
5832;28054;4;10;2022;5;18;BONUS_COBRANCA;;;;
5833;28055;7;10;2022;5;18;BONUS_COBRANCA;;;;
5834;28056;5;10;2022;5;18;BONUS_COBRANCA;;;;
5835;28057;4;10;2022;5;18;BONUS_COBRANCA;;;;
5836;28058;1;10;2022;5;18;BONUS_COBRANCA;;;;
5837;28059;4;10;2022;5;18;BONUS_COBRANCA;;;;
5838;28060;2;10;2022;5;18;BONUS_COBRANCA;;;;
5839;28061;9;10;2022;5;18;BONUS_COBRANCA;;;;
5840;28062;4;10;2022;5;18;BONUS_COBRANCA;;;;
5841;28063;3;10;2022;5;18;BONUS_COBRANCA;;;;
5842;28064;3;10;2022;5;18;BONUS_COBRANCA;;;;
5843;28065;2;10;2022;5;18;BONUS_COBRANCA;;;;
5844;28066;5;10;2022;5;18;BONUS_COBRANCA;;;;
5845;28067;7;10;2022;5;18;BONUS_COBRANCA;;;;
5846;28068;6;10;2022;5;18;BONUS_COBRANCA;;;;
5847;28069;2;10;2022;5;18;BONUS_COBRANCA;;;;
5848;28070;3;10;2022;5;18;BONUS_COBRANCA;;;;
5849;28071;1;10;2022;5;18;BONUS_COBRANCA;;;;
5850;28072;0;10;2022;5;18;BONUS_COBRANCA;;;;
5851;28073;0;10;2022;5;18;BONUS_COBRANCA;;;;
5852;28074;7;10;2022;5;18;BONUS_COBRANCA;;;;
5853;28075;9;10;2022;5;18;BONUS_COBRANCA;;;;
5854;28076;5;10;2022;5;18;BONUS_COBRANCA;;;;
5855;28077;7;10;2022;5;18;BONUS_COBRANCA;;;;
5856;28078;7;10;2022;5;18;BONUS_COBRANCA;;;;
5857;28079;7;10;2022;5;18;BONUS_COBRANCA;;;;
5858;28080;7;10;2022;5;18;BONUS_COBRANCA;;;;
5859;28081;7;10;2022;5;18;BONUS_COBRANCA;;;;
5860;28082;9;10;2022;5;18;BONUS_COBRANCA;;;;
5861;28083;9;10;2022;5;18;BONUS_COBRANCA;;;;
5862;28084;5;10;2022;5;18;BONUS_COBRANCA;;;;
5863;28085;9;10;2022;5;18;BONUS_COBRANCA;;;;
5864;28086;9;10;2022;5;18;BONUS_COBRANCA;;;;
5865;28087;0;10;2022;5;18;BONUS_COBRANCA;;;;
5866;28088;8;10;2022;5;18;BONUS_COBRANCA;;;;
5867;28089;6;10;2022;5;18;BONUS_COBRANCA;;;;
5868;28090;4;10;2022;5;18;BONUS_COBRANCA;;;;
5869;28091;8;10;2022;5;18;BONUS_COBRANCA;;;;
5870;28092;3;10;2022;5;18;BONUS_COBRANCA;;;;
5871;28093;4;10;2022;5;18;BONUS_COBRANCA;;;;
5872;28094;0;10;2022;5;18;BONUS_COBRANCA;;;;
5873;28095;9;10;2022;5;18;BONUS_COBRANCA;;;;
5874;28096;3;10;2022;5;18;BONUS_COBRANCA;;;;
5875;28097;1;10;2022;5;18;BONUS_COBRANCA;;;;
5876;28098;8;10;2022;5;18;BONUS_COBRANCA;;;;
5877;28099;9;10;2022;5;18;BONUS_COBRANCA;;;;
5878;28100;1;10;2022;5;18;BONUS_COBRANCA;;;;
5879;28101;9;10;2022;5;18;BONUS_COBRANCA;;;;
5880;28102;5;10;2022;5;18;BONUS_COBRANCA;;;;
5881;28103;0;10;2022;5;18;BONUS_COBRANCA;;;;
5882;28104;3;10;2022;5;18;BONUS_COBRANCA;;;;
5883;28105;5;10;2022;5;18;BONUS_COBRANCA;;;;
5884;28106;0;10;2022;5;18;BONUS_COBRANCA;;;;
5885;28107;4;10;2022;5;18;BONUS_COBRANCA;;;;
5886;28108;7;10;2022;5;18;BONUS_COBRANCA;;;;
5887;28109;5;10;2022;5;18;BONUS_COBRANCA;;;;
5888;28110;2;10;2022;5;18;BONUS_COBRANCA;;;;
5889;28111;1;10;2022;5;18;BONUS_COBRANCA;;;;
5890;28112;3;10;2022;5;18;BONUS_COBRANCA;;;;
5891;28113;2;10;2022;5;18;BONUS_COBRANCA;;;;
5892;28114;8;10;2022;5;18;BONUS_COBRANCA;;;;
5893;28115;4;10;2022;5;18;BONUS_COBRANCA;;;;
5894;28116;4;10;2022;5;18;BONUS_COBRANCA;;;;
5895;28117;0;10;2022;5;18;BONUS_COBRANCA;;;;
5896;28118;2;10;2022;5;18;BONUS_COBRANCA;;;;
5897;28119;7;10;2022;5;18;BONUS_COBRANCA;;;;
5898;28120;1;10;2022;5;18;BONUS_COBRANCA;;;;
5899;28121;4;10;2022;5;18;BONUS_COBRANCA;;;;
5900;28122;9;10;2022;5;18;BONUS_COBRANCA;;;;
5901;28123;9;10;2022;5;18;BONUS_COBRANCA;;;;
5902;28124;9;10;2022;5;18;BONUS_COBRANCA;;;;
5903;28125;7;10;2022;5;18;BONUS_COBRANCA;;;;
5904;28126;2;10;2022;5;18;BONUS_COBRANCA;;;;
5905;28127;0;10;2022;5;18;BONUS_COBRANCA;;;;
5906;28128;6;10;2022;5;18;BONUS_COBRANCA;;;;
5907;28129;5;10;2022;5;18;BONUS_COBRANCA;;;;
5908;28130;8;10;2022;5;18;BONUS_COBRANCA;;;;
5909;28131;3;10;2022;5;18;BONUS_COBRANCA;;;;
5910;28132;7;10;2022;5;18;BONUS_COBRANCA;;;;
5911;28133;2;10;2022;5;18;BONUS_COBRANCA;;;;
5912;28134;4;10;2022;5;18;BONUS_COBRANCA;;;;
5913;28135;2;10;2022;5;18;BONUS_COBRANCA;;;;
5914;28136;6;10;2022;5;18;BONUS_COBRANCA;;;;
5915;28137;5;10;2022;5;18;BONUS_COBRANCA;;;;
5916;28138;0;10;2022;5;18;BONUS_COBRANCA;;;;
5917;28139;0;10;2022;5;18;BONUS_COBRANCA;;;;
5918;28140;0;10;2022;5;18;BONUS_COBRANCA;;;;
5919;28141;1;10;2022;5;18;BONUS_COBRANCA;;;;
5920;28142;8;10;2022;5;18;BONUS_COBRANCA;;;;
5921;28143;2;10;2022;5;18;BONUS_COBRANCA;;;;
5922;28144;9;10;2022;5;18;BONUS_COBRANCA;;;;
5923;28145;2;10;2022;5;18;BONUS_COBRANCA;;;;
5924;28146;5;10;2022;5;18;BONUS_COBRANCA;;;;
5925;28147;6;10;2022;5;18;BONUS_COBRANCA;;;;
5926;28148;7;10;2022;5;18;BONUS_COBRANCA;;;;
5927;28149;7;10;2022;5;18;BONUS_COBRANCA;;;;
5928;28150;9;10;2022;5;18;BONUS_COBRANCA;;;;
5929;28151;1;10;2022;5;18;BONUS_COBRANCA;;;;
5930;28152;1;10;2022;5;18;BONUS_COBRANCA;;;;
5931;28153;0;10;2022;5;18;BONUS_COBRANCA;;;;
5932;28154;7;10;2022;5;18;BONUS_COBRANCA;;;;
5933;28155;9;10;2022;5;18;BONUS_COBRANCA;;;;
5934;28156;6;10;2022;5;18;BONUS_COBRANCA;;;;
5935;28157;3;10;2022;5;18;BONUS_COBRANCA;;;;
5936;28158;4;10;2022;5;18;BONUS_COBRANCA;;;;
5937;28159;4;10;2022;5;18;BONUS_COBRANCA;;;;
5938;28160;9;10;2022;5;18;BONUS_COBRANCA;;;;
5939;28161;6;10;2022;5;18;BONUS_COBRANCA;;;;
5940;28162;9;10;2022;5;18;BONUS_COBRANCA;;;;
5941;28163;2;10;2022;5;18;BONUS_COBRANCA;;;;
5942;28164;4;10;2022;5;18;BONUS_COBRANCA;;;;
5943;28165;0;10;2022;5;18;BONUS_COBRANCA;;;;
5944;28166;9;10;2022;5;18;BONUS_COBRANCA;;;;
5945;28167;7;10;2022;5;18;BONUS_COBRANCA;;;;
5946;28168;7;10;2022;5;18;BONUS_COBRANCA;;;;
5947;28169;8;10;2022;5;18;BONUS_COBRANCA;;;;
5948;28170;1;10;2022;5;18;BONUS_COBRANCA;;;;
5949;28171;0;10;2022;5;18;BONUS_COBRANCA;;;;
5950;28172;5;10;2022;5;18;BONUS_COBRANCA;;;;
5951;28173;6;10;2022;5;18;BONUS_COBRANCA;;;;
5952;28174;6;10;2022;5;18;BONUS_COBRANCA;;;;
5953;28175;6;10;2022;5;18;BONUS_COBRANCA;;;;
5954;28176;7;10;2022;5;18;BONUS_COBRANCA;;;;
5955;28177;5;10;2022;5;18;BONUS_COBRANCA;;;;
5956;28178;7;10;2022;5;18;BONUS_COBRANCA;;;;
5957;28179;6;10;2022;5;18;BONUS_COBRANCA;;;;
5958;28180;1;10;2022;5;18;BONUS_COBRANCA;;;;
5959;28181;1;10;2022;5;18;BONUS_COBRANCA;;;;
5960;28182;2;10;2022;5;18;BONUS_COBRANCA;;;;
5961;28183;4;10;2022;5;18;BONUS_COBRANCA;;;;
5962;28184;4;10;2022;5;18;BONUS_COBRANCA;;;;
5963;28185;3;10;2022;5;18;BONUS_COBRANCA;;;;
5964;28186;7;10;2022;5;18;BONUS_COBRANCA;;;;
5965;28187;2;10;2022;5;18;BONUS_COBRANCA;;;;
5966;28188;7;10;2022;5;18;BONUS_COBRANCA;;;;
5967;28189;1;10;2022;5;18;BONUS_COBRANCA;;;;
5968;28190;5;10;2022;5;18;BONUS_COBRANCA;;;;
5969;28191;0;10;2022;5;18;BONUS_COBRANCA;;;;
5970;28192;2;10;2022;5;18;BONUS_COBRANCA;;;;
5971;28193;5;10;2022;5;18;BONUS_COBRANCA;;;;
5972;28194;8;10;2022;5;18;BONUS_COBRANCA;;;;
5973;28195;4;10;2022;5;18;BONUS_COBRANCA;;;;
5974;28196;4;10;2022;5;18;BONUS_COBRANCA;;;;
5975;28197;1;10;2022;5;18;BONUS_COBRANCA;;;;
5976;28198;4;10;2022;5;18;BONUS_COBRANCA;;;;
5977;28199;7;10;2022;5;18;BONUS_COBRANCA;;;;
5978;28200;2;10;2022;5;18;BONUS_COBRANCA;;;;
5979;28201;7;10;2022;5;18;BONUS_COBRANCA;;;;
5980;28202;4;10;2022;5;18;BONUS_COBRANCA;;;;
5981;28203;9;10;2022;5;18;BONUS_COBRANCA;;;;
5982;28204;4;10;2022;5;18;BONUS_COBRANCA;;;;
5983;28205;3;10;2022;5;18;BONUS_COBRANCA;;;;
5984;28206;8;10;2022;5;18;BONUS_COBRANCA;;;;
5985;28207;5;10;2022;5;18;BONUS_COBRANCA;;;;
5986;28208;2;10;2022;5;18;BONUS_COBRANCA;;;;
5987;28209;5;10;2022;5;18;BONUS_COBRANCA;;;;
5988;28210;6;10;2022;5;18;BONUS_COBRANCA;;;;
5989;28211;3;10;2022;5;18;BONUS_COBRANCA;;;;
5990;28212;3;10;2022;5;18;BONUS_COBRANCA;;;;
5991;28213;5;10;2022;5;18;BONUS_COBRANCA;;;;
5992;28214;3;10;2022;5;18;BONUS_COBRANCA;;;;
5993;28215;6;10;2022;5;18;BONUS_COBRANCA;;;;
5994;28216;7;10;2022;5;18;BONUS_COBRANCA;;;;
5995;28217;4;10;2022;5;18;BONUS_COBRANCA;;;;
5996;28218;5;10;2022;5;18;BONUS_COBRANCA;;;;
5997;28219;0;10;2022;5;18;BONUS_COBRANCA;;;;
5998;28220;5;10;2022;5;18;BONUS_COBRANCA;;;;
5999;28221;7;10;2022;5;18;BONUS_COBRANCA;;;;
6000;28222;1;10;2022;5;18;BONUS_COBRANCA;;;;
6001;28223;3;10;2022;5;18;BONUS_COBRANCA;;;;
6002;28224;4;10;2022;5;18;BONUS_COBRANCA;;;;
6003;28225;8;10;2022;5;18;BONUS_COBRANCA;;;;
6004;28226;9;10;2022;5;18;BONUS_COBRANCA;;;;
6005;28227;2;10;2022;5;18;BONUS_COBRANCA;;;;
6006;28228;1;10;2022;5;18;BONUS_COBRANCA;;;;
6007;28229;9;10;2022;5;18;BONUS_COBRANCA;;;;
6008;28230;2;10;2022;5;18;BONUS_COBRANCA;;;;
6009;28231;3;10;2022;5;18;BONUS_COBRANCA;;;;
6010;28232;9;10;2022;5;18;BONUS_COBRANCA;;;;
6011;28233;3;10;2022;5;18;BONUS_COBRANCA;;;;
6012;28234;3;10;2022;5;18;BONUS_COBRANCA;;;;
6013;28235;4;10;2022;5;18;BONUS_COBRANCA;;;;
6014;28236;9;10;2022;5;18;BONUS_COBRANCA;;;;
6015;28237;3;10;2022;5;18;BONUS_COBRANCA;;;;
6016;28238;1;10;2022;5;18;BONUS_COBRANCA;;;;
6017;28239;1;10;2022;5;18;BONUS_COBRANCA;;;;
6018;28240;3;10;2022;5;18;BONUS_COBRANCA;;;;
6019;28241;8;10;2022;5;18;BONUS_COBRANCA;;;;
6020;28242;0;10;2022;5;18;BONUS_COBRANCA;;;;
6021;28243;7;10;2022;5;18;BONUS_COBRANCA;;;;
6022;28244;0;10;2022;5;18;BONUS_COBRANCA;;;;
6023;28245;9;10;2022;5;18;BONUS_COBRANCA;;;;
6024;28246;7;10;2022;5;18;BONUS_COBRANCA;;;;
6025;28247;4;10;2022;5;18;BONUS_COBRANCA;;;;
6026;28248;2;10;2022;5;18;BONUS_COBRANCA;;;;
6027;28249;8;10;2022;5;18;BONUS_COBRANCA;;;;
6028;28250;4;10;2022;5;18;BONUS_COBRANCA;;;;
6029;28251;2;10;2022;5;18;BONUS_COBRANCA;;;;
6030;28252;5;10;2022;5;18;BONUS_COBRANCA;;;;
6031;28253;2;10;2022;5;18;BONUS_COBRANCA;;;;
6032;28254;2;10;2022;5;18;BONUS_COBRANCA;;;;
6033;28255;6;10;2022;5;18;BONUS_COBRANCA;;;;
6034;28256;2;10;2022;5;18;BONUS_COBRANCA;;;;
6035;28257;4;10;2022;5;18;BONUS_COBRANCA;;;;
6036;28258;5;10;2022;5;18;BONUS_COBRANCA;;;;
6037;28259;2;10;2022;5;18;BONUS_COBRANCA;;;;
6038;28260;3;10;2022;5;18;BONUS_COBRANCA;;;;
6039;28261;0;10;2022;5;18;BONUS_COBRANCA;;;;
6040;28262;3;10;2022;5;18;BONUS_COBRANCA;;;;
6041;28263;2;10;2022;5;18;BONUS_COBRANCA;;;;
6042;28264;7;10;2022;5;18;BONUS_COBRANCA;;;;
6043;28265;8;10;2022;5;18;BONUS_COBRANCA;;;;
6044;28266;7;10;2022;5;18;BONUS_COBRANCA;;;;
6045;28267;1;10;2022;5;18;BONUS_COBRANCA;;;;
6046;28268;4;10;2022;5;18;BONUS_COBRANCA;;;;
6047;28269;0;10;2022;5;18;BONUS_COBRANCA;;;;
6048;28270;9;10;2022;5;18;BONUS_COBRANCA;;;;
6049;28271;5;10;2022;5;18;BONUS_COBRANCA;;;;
6050;28272;4;10;2022;5;18;BONUS_COBRANCA;;;;
6051;28273;0;10;2022;5;18;BONUS_COBRANCA;;;;
6052;28274;1;10;2022;5;18;BONUS_COBRANCA;;;;
6053;28275;2;10;2022;5;18;BONUS_COBRANCA;;;;
6054;28276;5;10;2022;5;18;BONUS_COBRANCA;;;;
6055;28277;0;10;2022;5;18;BONUS_COBRANCA;;;;
6056;28278;6;10;2022;5;18;BONUS_COBRANCA;;;;
6057;28279;9;10;2022;5;18;BONUS_COBRANCA;;;;
6058;28280;0;10;2022;5;18;BONUS_COBRANCA;;;;
6059;28281;0;10;2022;5;18;BONUS_COBRANCA;;;;
6060;28282;4;10;2022;5;18;BONUS_COBRANCA;;;;
6061;28283;5;10;2022;5;18;BONUS_COBRANCA;;;;
6062;28284;7;10;2022;5;18;BONUS_COBRANCA;;;;
6063;28285;5;10;2022;5;18;BONUS_COBRANCA;;;;
6064;28286;3;10;2022;5;18;BONUS_COBRANCA;;;;
6065;28287;6;10;2022;5;18;BONUS_COBRANCA;;;;
6066;28288;0;10;2022;5;18;BONUS_COBRANCA;;;;
6067;28289;8;10;2022;5;18;BONUS_COBRANCA;;;;
6068;28290;8;10;2022;5;18;BONUS_COBRANCA;;;;
6069;28291;0;10;2022;5;18;BONUS_COBRANCA;;;;
6070;28292;2;10;2022;5;18;BONUS_COBRANCA;;;;
6071;28293;4;10;2022;5;18;BONUS_COBRANCA;;;;
6072;28294;2;10;2022;5;18;BONUS_COBRANCA;;;;
6073;28295;7;10;2022;5;18;BONUS_COBRANCA;;;;
6074;28296;4;10;2022;5;18;BONUS_COBRANCA;;;;
6075;28297;0;10;2022;5;18;BONUS_COBRANCA;;;;
6076;28298;5;10;2022;5;18;BONUS_COBRANCA;;;;
6077;28299;2;10;2022;5;18;BONUS_COBRANCA;;;;
6078;28300;7;10;2022;5;18;BONUS_COBRANCA;;;;
6079;28301;5;10;2022;5;18;BONUS_COBRANCA;;;;
6080;28302;2;10;2022;5;18;BONUS_COBRANCA;;;;
6081;28303;1;10;2022;5;18;BONUS_COBRANCA;;;;
6082;28304;1;10;2022;5;18;BONUS_COBRANCA;;;;
6083;28305;7;10;2022;5;18;BONUS_COBRANCA;;;;
6084;28306;2;10;2022;5;18;BONUS_COBRANCA;;;;
6085;28307;2;10;2022;5;18;BONUS_COBRANCA;;;;
6086;28308;0;10;2022;5;18;BONUS_COBRANCA;;;;
6087;28309;2;10;2022;5;18;BONUS_COBRANCA;;;;
6088;28310;4;10;2022;5;18;BONUS_COBRANCA;;;;
6089;28311;1;10;2022;5;18;BONUS_COBRANCA;;;;
6090;28312;2;10;2022;5;18;BONUS_COBRANCA;;;;
6091;28313;1;10;2022;5;18;BONUS_COBRANCA;;;;
6092;28314;5;10;2022;5;18;BONUS_COBRANCA;;;;
6093;28315;1;10;2022;5;18;BONUS_COBRANCA;;;;
6094;28316;2;10;2022;5;18;BONUS_COBRANCA;;;;
6095;28317;3;10;2022;5;18;BONUS_COBRANCA;;;;
6096;28318;6;10;2022;5;18;BONUS_COBRANCA;;;;
6097;28319;8;10;2022;5;18;BONUS_COBRANCA;;;;
6098;28320;5;10;2022;5;18;BONUS_COBRANCA;;;;
6099;28321;5;10;2022;5;18;BONUS_COBRANCA;;;;
6100;28322;0;10;2022;5;18;BONUS_COBRANCA;;;;
6101;28323;5;10;2022;5;18;BONUS_COBRANCA;;;;
6102;28324;9;10;2022;5;18;BONUS_COBRANCA;;;;
6103;28325;9;10;2022;5;18;BONUS_COBRANCA;;;;
6104;28326;2;10;2022;5;18;BONUS_COBRANCA;;;;
6105;28327;4;10;2022;5;18;BONUS_COBRANCA;;;;
6106;28328;1;10;2022;5;18;BONUS_COBRANCA;;;;
6107;28329;1;10;2022;5;18;BONUS_COBRANCA;;;;
6108;28330;8;10;2022;5;18;BONUS_COBRANCA;;;;
6109;28331;9;10;2022;5;18;BONUS_COBRANCA;;;;
6110;28332;8;10;2022;5;18;BONUS_COBRANCA;;;;
6111;28333;2;10;2022;5;18;BONUS_COBRANCA;;;;
6112;28334;3;10;2022;5;18;BONUS_COBRANCA;;;;
6113;28335;6;10;2022;5;18;BONUS_COBRANCA;;;;
6114;28336;3;10;2022;5;18;BONUS_COBRANCA;;;;
6115;28337;4;10;2022;5;18;BONUS_COBRANCA;;;;
6116;28338;1;10;2022;5;18;BONUS_COBRANCA;;;;
6117;28339;7;10;2022;5;18;BONUS_COBRANCA;;;;
6118;28340;8;10;2022;5;18;BONUS_COBRANCA;;;;
6119;28341;2;10;2022;5;18;BONUS_COBRANCA;;;;
6120;28342;5;10;2022;5;18;BONUS_COBRANCA;;;;
6121;28343;6;10;2022;5;18;BONUS_COBRANCA;;;;
6122;28344;0;10;2022;5;18;BONUS_COBRANCA;;;;
6123;28345;1;10;2022;5;18;BONUS_COBRANCA;;;;
6124;28346;5;10;2022;5;18;BONUS_COBRANCA;;;;
6125;28347;0;10;2022;5;18;BONUS_COBRANCA;;;;
6126;28348;0;10;2022;5;18;BONUS_COBRANCA;;;;
6127;28349;9;10;2022;5;18;BONUS_COBRANCA;;;;
6128;28350;9;10;2022;5;18;BONUS_COBRANCA;;;;
6129;28351;6;10;2022;5;18;BONUS_COBRANCA;;;;
6130;28352;4;10;2022;5;18;BONUS_COBRANCA;;;;
6131;28353;0;10;2022;5;18;BONUS_COBRANCA;;;;
6132;28354;0;10;2022;5;18;BONUS_COBRANCA;;;;
6133;28355;3;10;2022;5;18;BONUS_COBRANCA;;;;
6134;28356;8;10;2022;5;18;BONUS_COBRANCA;;;;
6135;28357;4;10;2022;5;18;BONUS_COBRANCA;;;;
6136;28358;7;10;2022;5;18;BONUS_COBRANCA;;;;
6137;28359;3;10;2022;5;18;BONUS_COBRANCA;;;;
6138;28360;4;10;2022;5;18;BONUS_COBRANCA;;;;
6139;28361;9;10;2022;5;18;BONUS_COBRANCA;;;;
6140;28362;9;10;2022;5;18;BONUS_COBRANCA;;;;
6141;28363;7;10;2022;5;18;BONUS_COBRANCA;;;;
6142;28364;4;10;2022;5;18;BONUS_COBRANCA;;;;
6143;28365;5;10;2022;5;18;BONUS_COBRANCA;;;;
6144;28366;2;10;2022;5;18;BONUS_COBRANCA;;;;
6145;28367;2;10;2022;5;18;BONUS_COBRANCA;;;;
6146;28368;6;10;2022;5;18;BONUS_COBRANCA;;;;
6147;28369;5;10;2022;5;18;BONUS_COBRANCA;;;;
6148;28370;7;10;2022;5;18;BONUS_COBRANCA;;;;
6149;28371;5;10;2022;5;18;BONUS_COBRANCA;;;;
6150;28372;4;10;2022;5;18;BONUS_COBRANCA;;;;
6151;28373;1;10;2022;5;18;BONUS_COBRANCA;;;;
6152;28374;7;10;2022;5;18;BONUS_COBRANCA;;;;
6153;28375;0;10;2022;5;18;BONUS_COBRANCA;;;;
6154;28376;8;10;2022;5;18;BONUS_COBRANCA;;;;
6155;28377;2;10;2022;5;18;BONUS_COBRANCA;;;;
6156;28378;4;10;2022;5;18;BONUS_COBRANCA;;;;
6157;28379;4;10;2022;5;18;BONUS_COBRANCA;;;;
6158;28380;8;10;2022;5;18;BONUS_COBRANCA;;;;
6159;28381;3;10;2022;5;18;BONUS_COBRANCA;;;;
6160;28382;9;10;2022;5;18;BONUS_COBRANCA;;;;
6161;28383;7;10;2022;5;18;BONUS_COBRANCA;;;;
6162;28384;8;10;2022;5;18;BONUS_COBRANCA;;;;
6163;28385;5;10;2022;5;18;BONUS_COBRANCA;;;;
6164;28386;9;10;2022;5;18;BONUS_COBRANCA;;;;
6165;28387;0;10;2022;5;18;BONUS_COBRANCA;;;;
6166;28388;8;10;2022;5;18;BONUS_COBRANCA;;;;
6167;28389;7;10;2022;5;18;BONUS_COBRANCA;;;;
